VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
2,2023-01-21 01:05:23,2023-01-21 01:10:53,2,1.64,1,N,86,53,2,8.39,1.0,0.5,1.08,0.0,0.3,12.77,2.5
2,2023-01-21 13:02:18,2023-01-21 13:13:01,2,4.23,1,N,86,232,1,16.07,0.5,0.5,0.0,0.0,0.3,19.37,2.5
1,2023-01-05 17:28:46,2023-01-05 18:09:48,5,8.6,1,N,116,79,1,34.0,0.0,0.5,7.43,14.6,0.3,59.33,2.5
2,2023-01-03 18:24:55,2023-01-03 18:39:16,1,3.12,1,N,45,25,1,13.47,0.5,0.5,1.4,0.66,0.3,16.33,0.0
2,2023-01-18 21:55:32,2023-01-18 22:02:34,3,1.66,1,N,117,129,2,8.92,1.0,0.5,1.86,5.88,0.3,17.46,0.0
1,2023-01-04 17:57:36,2023-01-04 18:18:44,2,5.73,1,N,76,237,1,22.66,1.0,0.5,2.85,8.93,0.3,35.24,0.0
1,2023-01-28 11:28:10,2023-01-28 11:35:24,1,1.9,1,N,202,151,1,9.9,0.5,0.5,0.0,0.0,0.3,10.7,0.0
2,2023-01-24 08:04:42,2023-01-24 08:37:59,4,6.55,1,N,224,67,1,28.07,0.5,0.5,7.55,0.0,0.3,36.42,0.0
1,2023-01-24 19:36:07,2023-01-24 19:50:29,1,2.38,1,N,7,261,1,12.65,0.5,0.5,3.12,0.0,0.3,19.07,2.5
2,2023-01-02 20:48:22,2023-01-02 20:59:02,4,2.24,1,N,237,114,1,11.94,1.0,0.5,2.5,0.0,0.3,17.74,2.5
2,2023-01-14 08:22:53,2023-01-14 08:26:57,2,0.7,1,N,59,246,1,5.5,0.0,0.5,0.93,0.0,0.3,9.73,2.5
1,2023-01-02 07:30:45,2023-01-02 07:33:03,2,0.83,1,N,234,33,1,5.51,0.5,0.5,1.22,0.0,0.3,10.03,2.5
1,2023-01-05 19:48:51,2023-01-05 20:09:01,1,3.29,1,N,224,102,1,16.66,1.0,0.5,4.45,0.0,0.3,24.41,2.5
1,2023-01-13 06:51:28,2023-01-13 07:12:59,1,3.67,1,N,101,110,2,16.89,0.5,0.5,3.47,0.0,0.3,21.16,0.0
1,2023-01-23 20:26:03,2023-01-23 20:32:43,1,1.49,1,N,186,76,1,8.03,0.0,0.5,2.04,0.0,0.3,10.87,0.0
2,2023-01-02 18:48:17,2023-01-02 18:58:54,1,1.38,1,N,100,87,2,8.7,0.5,0.5,0.91,0.0,0.3,10.41,0.0
1,2023-01-27 13:07:46,2023-01-27 13:16:21,1,2.27,1,N,97,161,1,11.43,0.5,0.5,2.19,0.0,0.3,16.92,2.5
2,2023-01-28 09:20:19,2023-01-28 09:41:52,3,3.42,1,N,132,224,2,16.04,0.5,0.5,0.0,0.0,0.3,19.34,2.5
2,2023-01-28 16:34:13,2023-01-28 16:46:48,1,0.9,2,N,232,128,1,8.38,0.0,0.5,0.0,0.0,0.3,11.68,2.5
1,2023-01-31 08:28:42,2023-01-31 08:49:33,1,2.23,1,N,45,97,1,14.75,0.5,0.5,0.0,0.0,0.3,18.05,2.5
2,2023-01-29 07:23:17,2023-01-29 07:39:33,1,2.87,1,N,117,97,2,14.03,0.0,0.5,0.0,0.0,0.3,17.33,2.5
1,2023-01-01 13:52:37,2023-01-01 14:00:09,1,1.8,1,N,167,120,1,9.64,0.5,0.5,1.95,0.0,0.3,14.89,2.5
2,2023-01-09 00:48:01,2023-01-09 00:51:30,3,1.1,1,N,247,103,2,6.54,1.0,0.5,0.85,0.0,0.3,10.69,2.5
1,2023-01-01 18:35:40,2023-01-01 18:42:49,4,0.92,1,N,186,53,2,7.33,0.5,0.5,0.8,0.0,0.3,11.43,2.5
2,2023-01-19 13:52:11,2023-01-19 13:56:50,1,2.05,1,N,161,97,1,9.58,1.0,0.5,2.18,0.0,0.3,15.06,2.5
1,2023-01-21 10:31:03,2023-01-21 10:33:52,1,0.87,1,N,261,114,2,6.1,0.0,0.5,1.55,0.0,0.3,8.45,0.0
1,2023-01-01 08:47:05,2023-01-01 09:10:22,1,3.93,1,N,186,113,1,18.67,0.5,0.5,4.32,14.95,0.3,41.24,2.5
1,2023-01-13 06:41:50,2023-01-13 06:56:04,1,2.72,1,N,89,87,2,12.62,0.5,0.5,1.59,0.0,0.3,15.01,0.0
2,2023-01-16 10:37:43,2023-01-16 11:48:42,5,6.47,1,N,224,7,2,36.44,0.5,0.5,6.58,0.0,0.3,46.32,2.5
1,2023-01-26 15:23:00,2023-01-26 15:38:01,1,1.95,1,N,120,129,1,12.23,0.5,0.5,1.92,0.0,0.3,17.45,2.5
1,2023-01-18 16:16:06,2023-01-18 16:20:37,1,1.02,1,N,63,170,2,6.89,1.0,0.5,1.59,0.0,0.3,11.78,2.5
2,2023-01-29 00:37:18,2023-01-29 01:00:41,1,3.49,1,N,17,161,1,17.25,0.5,0.5,0.0,0.0,0.3,20.55,2.5
1,2023-01-10 17:44:51,2023-01-10 18:06:48,1,2.56,3,N,232,247,3,14.31,0.5,0.5,1.62,0.0,0.3,19.23,2.5
2,2023-01-09 16:31:19,2023-01-09 17:16:34,3,7.8,1,N,73,89,1,34.87,0.0,0.5,0.0,6.43,0.3,42.1,0.0
1,2023-01-09 14:03:06,2023-01-09 14:11:59,1,1.62,1,N,54,186,3,9.8,0.5,0.5,2.14,10.78,0.3,26.02,2.5
2,2023-01-17 07:12:54,2023-01-17 07:24:02,1,1.51,1,N,72,232,1,9.62,0.5,0.5,1.27,0.0,0.3,14.19,2.5
1,2023-01-03 18:04:39,2023-01-03 18:23:06,1,4.97,1,N,186,121,2,19.78,1.0,0.5,0.0,0.0,0.3,20.58,0.0
1,2023-01-06 07:17:26,2023-01-06 07:40:04,1,3.35,1,N,224,79,2,16.58,1.0,0.5,0.0,0.0,0.3,17.38,0.0
1,2023-01-30 10:47:38,2023-01-30 11:31:47,1,4.42,1,N,59,113,2,25.74,0.5,0.5,5.72,0.0,0.3,34.76,2.5
2,2023-01-27 12:32:49,2023-01-27 12:39:40,1,0.95,1,N,113,246,1,7.19,0.0,0.5,0.0,0.0,0.3,10.49,2.5
2,2023-01-25 23:10:06,2023-01-25 23:27:55,1,5.04,1,N,87,87,1,20.16,0.0,0.5,2.51,3.62,0.3,27.09,0.0
1,2023-01-23 05:12:56,2023-01-23 05:22:31,1,1.95,1,N,247,67,1,10.35,0.0,0.5,2.24,14.11,0.3,30.0,2.5
2,2023-01-23 15:58:18,2023-01-23 16:27:06,1,4.74,1,N,76,103,1,22.48,1.0,0.5,0.0,0.0,0.3,25.78,2.5
1,2023-01-18 12:44:19,2023-01-18 12:52:09,3,2.3,1,N,103,161,4,11.26,0.5,0.5,0.0,0.0,0.3,14.56,2.5
2,2023-01-27 06:29:12,2023-01-27 06:35:28,1,1.34,1,N,87,86,2,7.82,1.0,0.5,1.85,0.0,0.3,12.97,2.5
1,2023-01-18 23:41:02,2023-01-18 23:45:24,2,0.71,1,N,53,129,2,6.19,0.5,0.5,1.28,0.0,0.3,10.77,2.5
2,2023-01-25 21:26:51,2023-01-25 21:52:03,1,4.16,1,N,161,237,1,20.47,0.0,0.5,2.96,0.0,0.3,26.73,2.5
1,2023-01-01 07:30:45,2023-01-01 08:06:43,2,6.45,1,N,236,161,1,28.06,0.5,0.5,4.7,0.0,0.3,36.06,2.5
2,2023-01-15 06:02:37,2023-01-15 06:05:09,2,0.72,1,N,29,87,2,5.76,0.5,0.5,0.0,4.04,0.3,10.6,0.0
2,2023-01-28 18:43:38,2023-01-28 19:11:00,1,3.92,1,N,224,250,1,19.83,1.0,0.5,4.61,15.47,0.3,40.71,0.0
1,2023-01-30 12:34:50,2023-01-30 12:38:33,1,1.32,1,N,186,1,3,8.35,1.0,0.5,2.07,0.0,0.3,11.22,0.0
2,2023-01-06 21:48:12,2023-01-06 22:11:08,2,3.08,1,N,158,120,1,16.42,1.0,0.5,3.86,15.4,0.3,38.98,2.5
2,2023-01-17 07:10:05,2023-01-17 07:31:00,1,2.82,1,N,96,202,1,15.49,0.5,0.5,1.81,0.0,0.3,20.6,2.5
1,2023-01-13 15:02:52,2023-01-13 15:11:20,1,2.73,1,N,97,87,1,11.77,0.5,0.5,1.41,0.0,0.3,16.48,2.5
1,2023-01-15 13:33:48,2023-01-15 13:36:28,1,0.34,1,N,59,117,1,5.59,0.0,0.5,0.0,0.0,0.3,6.39,0.0
1,2023-01-06 20:38:39,2023-01-06 20:43:43,5,1.56,1,N,73,17,1,8.09,0.5,0.5,2.23,1.13,0.3,14.75,2.5
1,2023-01-01 10:47:24,2023-01-01 11:22:32,6,5.32,1,N,128,120,2,25.41,0.0,0.5,0.0,0.0,0.3,28.71,2.5
2,2023-01-19 09:23:41,2023-01-19 09:35:51,1,3.41,1,N,117,86,2,15.08,0.5,0.5,0.0,0.0,0.3,18.38,2.5
2,2023-01-15 22:12:41,2023-01-15 22:44:03,3,7.28,1,N,161,158,2,29.0,0.5,0.5,4.51,0.0,0.3,34.31,0.0
1,2023-01-06 22:41:31,2023-01-06 22:53:26,1,2.48,1,N,224,121,1,13.01,0.5,0.5,1.56,0.0,0.3,17.87,2.5
2,2023-01-15 02:55:58,2023-01-15 02:59:19,2,0.69,1,N,101,86,1,5.94,0.0,0.5,0.99,10.77,0.3,21.0,2.5
1,2023-01-20 12:00:22,2023-01-20 12:32:03,3,4.4,1,N,121,45,2,21.98,0.5,0.5,5.39,13.09,0.3,41.26,0.0
1,2023-01-03 16:33:14,2023-01-03 17:11:15,1,6.31,1,N,261,78,2,28.6,0.5,0.5,5.86,0.0,0.3,37.76,2.5
2,2023-01-15 18:54:52,2023-01-15 19:08:24,1,3.71,2,N,116,17,2,16.53,0.5,0.5,2.25,0.0,0.3,19.58,0.0
2,2023-01-19 00:42:19,2023-01-19 01:06:47,1,4.82,1,N,67,116,2,21.24,0.5,0.5,2.45,0.0,0.3,24.49,0.0
2,2023-01-05 19:13:19,2023-01-05 20:32:01,4,17.05,1,N,132,161,1,64.89,0.5,0.5,9.04,0.0,0.3,77.23,2.5
2,2023-01-01 15:16:20,2023-01-01 15:36:03,1,4.18,1,N,67,129,1,18.13,0.5,0.5,0.0,0.0,0.3,21.43,2.5
1,2023-01-22 11:16:47,2023-01-22 11:22:38,1,0.66,1,N,113,25,2,6.48,0.0,0.5,1.01,0.0,0.3,10.79,2.5
2,2023-01-30 08:56:55,2023-01-30 09:09:45,2,2.04,1,N,202,102,1,11.3,0.0,0.5,2.77,0.0,0.3,14.87,0.0
1,2023-01-24 19:30:36,2023-01-24 19:35:06,2,1.14,1,N,158,246,1,6.76,0.0,0.5,1.26,0.0,0.3,8.82,0.0
1,2023-01-18 21:48:46,2023-01-18 22:02:28,1,1.74,1,N,25,186,1,10.56,0.5,0.5,1.69,0.0,0.3,13.05,0.0
2,2023-01-08 12:20:05,2023-01-08 12:31:14,1,3.44,1,N,132,163,1,14.16,0.5,0.5,3.62,0.0,0.3,21.08,2.5
2,2023-01-15 13:20:01,2023-01-15 13:35:04,2,2.98,1,N,170,54,1,14.95,0.0,0.5,3.29,0.0,0.3,21.54,2.5
1,2023-01-04 18:18:23,2023-01-04 18:25:36,1,1.56,1,N,234,132,1,8.28,0.0,0.5,1.06,0.0,0.3,12.64,2.5
1,2023-01-10 20:39:00,2023-01-10 20:44:30,1,1.45,1,N,234,29,1,7.55,0.0,0.5,1.47,0.0,0.3,12.32,2.5
1,2023-01-17 18:51:45,2023-01-17 19:30:31,3,7.09,1,N,7,186,1,29.43,1.0,0.5,7.83,0.0,0.3,40.56,2.5
2,2023-01-28 00:40:43,2023-01-28 01:20:51,2,5.99,1,N,73,63,1,28.1,0.0,0.5,2.85,0.0,0.3,34.25,2.5
1,2023-01-08 09:47:40,2023-01-08 09:51:29,1,0.98,1,N,224,261,4,6.8,0.5,0.5,0.82,0.0,0.3,8.42,0.0
2,2023-01-24 10:50:33,2023-01-24 11:57:31,1,9.17,1,N,163,116,2,43.19,0.5,0.5,4.96,0.0,0.3,51.45,2.5
2,2023-01-01 13:19:31,2023-01-01 14:05:21,2,7.42,1,N,97,63,1,32.2,0.0,0.5,8.89,0.0,0.3,41.89,0.0
1,2023-01-30 22:02:41,2023-01-30 22:07:35,5,1.62,1,N,186,7,1,7.89,1.0,0.5,2.02,7.51,0.3,20.72,2.5
1,2023-01-21 14:20:45,2023-01-21 14:25:04,2,0.77,1,N,101,100,1,6.2,0.5,0.5,0.0,0.0,0.3,9.5,2.5
1,2023-01-12 09:41:39,2023-01-12 09:54:44,3,2.76,1,N,45,186,1,12.37,0.0,0.5,3.35,0.0,0.3,19.02,2.5
1,2023-01-31 10:42:44,2023-01-31 10:55:26,3,1.2,1,N,186,116,4,9.18,0.0,0.5,1.62,1.96,0.3,13.56,0.0
1,2023-01-22 08:19:47,2023-01-22 08:45:49,1,2.66,1,N,53,261,1,16.81,0.0,0.5,3.18,0.0,0.3,23.29,2.5
1,2023-01-26 16:47:56,2023-01-26 16:55:13,6,1.1,1,N,100,232,2,7.06,1.0,0.5,1.79,0.0,0.3,9.65,0.0
1,2023-01-03 08:54:23,2023-01-03 09:12:32,2,3.82,1,N,87,117,1,17.28,0.5,0.5,0.0,0.0,0.3,20.58,2.5
1,2023-01-10 19:35:34,2023-01-10 19:41:53,1,0.82,1,N,186,59,1,6.38,0.5,0.5,1.52,0.0,0.3,8.7,0.0
1,2023-01-16 14:53:47,2023-01-16 15:31:08,2,4.21,1,N,224,78,1,23.19,0.0,0.5,0.0,0.0,0.3,26.49,2.5
2,2023-01-22 20:08:35,2023-01-22 20:19:04,1,1.41,1,Y,161,59,2,9.06,0.0,0.5,0.0,0.0,0.3,9.86,0.0
2,2023-01-15 14:48:46,2023-01-15 15:07:52,1,3.98,2,N,162,45,2,17.21,0.0,0.5,0.0,0.0,0.3,20.51,2.5
1,2023-01-10 09:07:20,2023-01-10 09:20:54,1,2.95,1,N,100,236,1,13.53,0.0,0.5,0.0,0.0,0.3,16.83,2.5
2,2023-01-29 13:07:50,2023-01-29 13:30:48,1,1.91,1,N,162,237,1,13.85,0.5,0.5,3.62,0.0,0.3,18.27,0.0
2,2023-01-03 22:49:01,2023-01-03 22:57:26,1,1.79,1,N,97,87,1,10.05,0.5,0.5,1.71,1.25,0.3,13.81,0.0
2,2023-01-18 14:48:03,2023-01-18 14:50:51,1,0.72,1,N,89,232,1,5.93,0.5,0.5,1.03,0.0,0.3,7.76,0.0
1,2023-01-26 20:05:43,2023-01-26 20:17:43,1,2.69,1,N,114,162,2,12.11,0.0,0.5,2.87,0.0,0.3,15.78,0.0
1,2023-01-09 08:15:48,2023-01-09 08:28:16,5,1.88,1,N,45,247,2,11.18,0.0,0.5,2.53,0.0,0.3,17.01,2.5
2,2023-01-05 08:06:03,2023-01-05 08:08:58,2,0.59,1,N,120,162,1,5.72,0.5,0.5,0.95,0.0,0.3,9.97,2.5
2,2023-01-29 19:55:23,2023-01-29 20:24:57,1,4.42,1,N,132,202,1,21.95,0.0,0.5,2.97,0.0,0.3,25.72,0.0
2,2023-01-31 21:45:57,2023-01-31 22:09:47,2,4.08,6,N,129,102,1,20.35,0.0,0.5,2.5,0.0,0.3,23.65,0.0
2,2023-01-16 15:17:27,2023-01-16 15:44:37,6,3.11,1,N,162,121,1,17.34,0.5,0.5,2.87,0.0,0.3,23.51,2.5
2,2023-01-08 17:05:06,2023-01-08 17:15:04,1,1.45,1,N,100,7,1,9.51,0.5,0.5,1.15,0.0,0.3,11.46,0.0
2,2023-01-14 11:44:40,2023-01-14 11:52:20,1,1.6,1,N,234,113,1,8.88,0.5,0.5,1.47,0.0,0.3,13.65,2.5
2,2023-01-09 19:48:22,2023-01-09 19:55:45,4,1.43,1,N,234,67,2,7.6,0.5,0.5,1.51,0.0,0.3,12.41,2.5
2,2023-01-03 19:04:51,2023-01-03 19:41:28,2,6.0,5,N,17,117,2,26.36,0.0,0.5,4.68,0.0,0.3,31.84,0.0
1,2023-01-23 10:19:19,2023-01-23 10:27:44,2,1.45,1,N,158,117,1,8.88,1.0,0.5,0.0,0.0,0.3,12.18,2.5
2,2023-01-21 14:38:40,2023-01-21 15:05:22,4,5.2,1,N,162,234,2,23.0,1.0,0.5,0.0,0.0,0.3,23.8,0.0
1,2023-01-25 09:40:33,2023-01-25 10:02:31,1,4.46,1,N,202,161,2,20.01,0.0,0.5,0.0,0.0,0.3,23.31,2.5
2,2023-01-19 16:34:08,2023-01-19 16:38:02,1,0.84,1,N,116,234,1,6.4,0.5,0.5,0.0,0.0,0.3,7.2,0.0
1,2023-01-18 13:04:35,2023-01-18 13:11:44,2,1.56,1,N,224,237,1,8.57,1.0,0.5,2.14,0.0,0.3,14.01,2.5
2,2023-01-21 10:31:06,2023-01-21 10:35:18,1,1.2,2,N,101,224,1,7.5,0.5,0.5,1.68,0.0,0.3,12.48,2.5
2,2023-01-18 19:28:16,2023-01-18 19:40:23,2,2.6,1,N,162,247,1,12.66,0.0,0.5,2.3,0.0,0.3,18.26,2.5
2,2023-01-25 18:18:30,2023-01-25 18:28:21,3,2.2,1,N,53,54,1,11.17,1.0,0.5,0.0,0.0,0.3,14.47,2.5
1,2023-01-17 21:54:23,2023-01-17 22:02:17,1,2.27,1,N,224,128,1,10.17,0.5,0.5,1.24,0.0,0.3,14.71,2.5
2,2023-01-16 23:43:44,2023-01-16 23:53:53,1,1.43,1,N,129,232,2,9.53,0.0,0.5,1.29,0.0,0.3,11.62,0.0
1,2023-01-11 11:05:15,2023-01-11 11:21:16,1,2.8,1,N,102,234,1,13.47,1.0,0.5,1.83,0.0,0.3,18.6,2.5
2,2023-01-16 18:09:25,2023-01-16 18:22:47,2,2.36,1,N,223,158,1,11.86,0.5,0.5,1.48,0.0,0.3,14.14,0.0
2,2023-01-25 13:29:11,2023-01-25 13:54:04,2,3.57,1,N,73,113,1,17.9,0.0,0.5,0.0,6.69,0.3,27.89,2.5
2,2023-01-21 13:54:26,2023-01-21 14:07:07,1,1.76,1,Y,117,223,2,10.5,0.5,0.5,2.58,0.0,0.3,13.88,0.0
1,2023-01-15 22:30:13,2023-01-15 22:31:26,1,0.36,1,N,25,53,1,4.49,0.0,0.5,0.79,0.0,0.3,8.58,2.5
2,2023-01-16 16:50:09,2023-01-16 16:56:36,1,1.7,1,N,117,236,1,9.79,0.0,0.5,0.0,0.0,0.3,13.09,2.5
1,2023-01-19 21:34:37,2023-01-19 23:03:45,1,10.87,1,N,186,29,1,52.33,1.0,0.5,9.35,0.88,0.3,65.86,2.5
1,2023-01-17 08:25:57,2023-01-17 08:30:21,2,0.79,1,N,151,161,2,5.89,0.5,0.5,0.0,0.0,0.3,9.19,2.5
2,2023-01-15 17:03:01,2023-01-15 17:19:09,1,2.49,1,N,120,76,1,13.36,0.5,0.5,1.48,0.0,0.3,18.14,2.5
1,2023-01-24 21:31:01,2023-01-24 21:33:10,2,1.05,1,N,129,67,2,6.02,0.5,0.5,1.36,0.0,0.3,8.18,0.0
1,2023-01-17 16:51:15,2023-01-17 16:56:32,2,1.81,1,N,128,67,1,9.83,1.0,0.5,1.17,0.0,0.3,11.8,0.0
2,2023-01-06 10:48:55,2023-01-06 11:18:25,2,4.71,1,N,114,114,2,22.58,1.0,0.5,0.0,0.0,0.3,25.88,2.5
2,2023-01-21 18:08:26,2023-01-21 18:20:48,1,2.07,1,N,25,103,2,11.29,0.5,0.5,0.0,0.0,0.3,12.09,0.0
1,2023-01-04 20:16:34,2023-01-04 20:32:27,2,4.54,1,N,237,232,2,17.46,1.0,0.5,0.0,1.0,0.3,19.26,0.0
2,2023-01-07 21:31:35,2023-01-07 21:45:15,3,3.19,1,N,186,67,1,14.11,0.0,0.5,0.0,0.0,0.3,17.41,2.5
2,2023-01-21 19:08:36,2023-01-21 19:17:22,1,2.32,1,N,246,73,1,11.18,1.0,0.5,3.13,0.0,0.3,15.11,0.0
2,2023-01-17 05:47:32,2023-01-17 06:07:31,1,4.2,2,N,158,102,1,18.97,0.5,0.5,2.69,0.0,0.3,22.46,0.0
2,2023-01-05 17:27:25,2023-01-05 17:39:47,2,2.47,6,N,261,120,1,12.42,0.0,0.5,2.1,0.0,0.3,17.82,2.5
2,2023-01-31 18:13:39,2023-01-31 18:20:15,1,1.03,1,N,202,7,1,7.37,0.5,0.5,0.84,0.0,0.3,11.51,2.5
1,2023-01-04 07:37:37,2023-01-04 07:45:45,2,1.8,1,N,202,29,2,9.42,0.0,0.5,1.51,0.0,0.3,14.23,2.5
1,2023-01-22 17:41:00,2023-01-22 18:28:10,4,10.0,1,N,45,100,2,39.52,1.0,0.5,8.12,0.0,0.3,48.44,0.0
2,2023-01-24 17:39:42,2023-01-24 17:47:58,1,1.26,2,N,114,29,1,7.44,0.5,0.5,1.66,11.28,0.3,23.68,2.5
1,2023-01-14 06:47:35,2023-01-14 06:55:29,1,1.76,1,N,63,73,1,9.73,0.5,0.5,0.0,0.0,0.3,13.03,2.5
2,2023-01-21 07:16:43,2023-01-21 08:08:08,2,8.98,1,N,87,63,2,39.11,1.0,0.5,0.0,0.0,0.3,39.91,0.0
1,2023-01-18 11:38:14,2023-01-18 11:43:19,1,0.67,1,N,110,261,1,5.78,0.5,0.5,0.0,0.0,0.3,6.58,0.0
1,2023-01-20 14:16:28,2023-01-20 15:06:18,4,5.61,1,N,53,117,1,30.36,0.0,0.5,7.73,0.0,0.3,41.39,2.5
2,2023-01-17 05:37:47,2023-01-17 05:47:43,2,1.46,1,N,246,163,1,9.53,0.5,0.5,2.12,0.0,0.3,12.45,0.0
1,2023-01-31 15:26:46,2023-01-31 15:38:27,3,1.68,1,N,45,78,1,9.51,0.5,0.5,0.0,0.0,0.3,12.81,2.5
1,2023-01-29 19:55:39,2023-01-29 20:01:11,2,1.3,1,N,151,120,2,7.6,0.0,0.5,1.87,0.0,0.3,10.27,0.0
2,2023-01-04 20:44:52,2023-01-04 20:49:33,2,0.91,1,N,129,232,1,6.07,0.0,0.5,1.12,0.0,0.3,10.49,2.5
1,2023-01-27 20:41:20,2023-01-27 20:51:34,1,1.78,1,N,25,163,2,10.28,1.0,0.5,2.83,0.0,0.3,16.41,2.5
2,2023-01-12 08:08:40,2023-01-12 08:11:48,6,0.55,1,N,73,7,1,5.29,0.5,0.5,0.0,0.0,0.3,6.09,0.0
1,2023-01-20 11:06:45,2023-01-20 11:08:23,6,0.26,1,N,151,114,1,4.23,0.0,0.5,0.72,0.0,0.3,8.25,2.5
2,2023-01-04 09:45:11,2023-01-04 09:57:37,1,2.18,1,N,29,29,2,11.66,0.5,0.5,3.18,0.0,0.3,18.14,2.5
1,2023-01-06 08:41:41,2023-01-06 09:13:42,1,2.93,1,N,87,163,2,18.27,0.0,0.5,0.0,0.0,0.3,19.07,0.0
1,2023-01-28 11:56:13,2023-01-28 12:09:05,2,1.51,1,N,33,110,2,10.11,0.0,0.5,2.41,0.0,0.3,15.82,2.5
2,2023-01-08 16:22:32,2023-01-08 16:41:29,3,1.33,1,N,232,72,4,11.05,1.0,0.5,0.0,0.0,0.3,11.85,0.0
2,2023-01-26 21:24:13,2023-01-26 21:44:20,2,3.08,1,N,63,116,1,15.7,0.0,0.5,2.16,0.0,0.3,21.16,2.5
2,2023-01-06 19:23:42,2023-01-06 20:01:40,1,4.72,1,N,129,232,1,23.88,0.0,0.5,4.96,0.0,0.3,29.64,0.0
2,2023-01-02 09:28:56,2023-01-02 10:08:01,1,2.94,1,N,186,79,1,19.47,0.5,0.5,3.63,0.0,0.3,23.9,0.0
2,2023-01-27 22:55:42,2023-01-27 23:25:25,3,2.37,1,N,67,72,1,16.06,1.0,0.5,2.42,0.0,0.3,21.78,2.5
2,2023-01-08 10:23:39,2023-01-08 10:45:28,1,6.33,1,N,224,54,1,24.42,1.0,0.5,5.14,0.0,0.3,30.36,0.0
1,2023-01-17 20:28:49,2023-01-17 20:34:05,2,1.14,1,N,33,116,2,7.32,0.5,0.5,1.48,0.0,0.3,12.1,2.5
2,2023-01-25 06:57:13,2023-01-25 07:52:06,2,9.0,1,N,163,202,1,39.76,0.0,0.5,7.63,0.0,0.3,50.69,2.5
1,2023-01-16 22:04:01,2023-01-16 22:28:22,1,3.62,1,N,59,114,1,18.89,0.5,0.5,2.81,0.0,0.3,22.5,0.0
1,2023-01-06 17:52:39,2023-01-06 17:57:58,1,1.0,1,Y,186,162,4,6.52,1.0,0.5,0.94,0.86,0.3,9.12,0.0
1,2023-01-08 11:00:35,2023-01-08 11:17:02,3,2.64,1,N,103,161,2,13.99,0.0,0.5,3.6,0.0,0.3,20.89,2.5
2,2023-01-31 19:48:49,2023-01-31 19:55:24,1,1.76,1,N,121,117,1,9.78,0.5,0.5,0.0,0.0,0.3,13.08,2.5
2,2023-01-12 12:48:31,2023-01-12 13:07:44,1,4.58,1,N,97,29,2,19.6,0.5,0.5,3.68,0.0,0.3,24.08,0.0
2,2023-01-07 10:33:25,2023-01-07 10:37:00,1,0.6,1,N,117,117,1,5.77,0.5,0.5,0.0,0.0,0.3,6.57,0.0
1,2023-01-20 16:03:45,2023-01-20 16:08:56,1,0.69,2,N,121,161,2,5.74,0.0,0.5,1.02,0.0,0.3,7.56,0.0
1,2023-01-30 09:29:05,2023-01-30 11:06:56,1,12.82,1,N,110,236,2,59.7,0.0,0.5,10.9,13.28,0.3,84.68,0.0
2,2023-01-11 20:41:28,2023-01-11 20:52:32,1,2.24,1,N,234,72,1,11.09,0.0,0.5,3.05,0.0,0.3,14.94,0.0
1,2023-01-13 15:33:37,2023-01-13 16:16:42,2,5.34,1,N,97,113,1,27.84,0.0,0.5,4.0,0.0,0.3,35.14,2.5
2,2023-01-18 16:35:29,2023-01-18 16:53:37,6,2.3,1,N,224,170,2,12.98,1.0,0.5,0.0,0.0,0.3,16.28,2.5
2,2023-01-21 16:40:20,2023-01-21 16:44:37,1,1.05,3,N,67,161,2,6.3,0.5,0.5,1.76,0.0,0.3,11.36,2.5
1,2023-01-13 10:25:55,2023-01-13 10:43:16,1,3.98,1,N,100,100,1,17.07,0.5,0.5,0.0,0.0,0.3,20.37,2.5
1,2023-01-10 17:01:42,2023-01-10 17:18:58,2,2.79,2,N,236,33,1,14.95,1.0,0.5,2.92,0.0,0.3,21.17,2.5
2,2023-01-02 11:16:28,2023-01-02 11:27:43,6,1.52,1,N,17,45,1,10.19,0.5,0.5,0.0,0.0,0.3,13.49,2.5
1,2023-01-19 09:55:14,2023-01-19 10:02:07,2,1.32,1,N,128,100,2,8.12,1.0,0.5,1.42,0.0,0.3,10.34,0.0
1,2023-01-21 22:38:55,2023-01-21 22:58:49,1,2.77,1,N,116,246,1,15.14,1.0,0.5,1.53,0.0,0.3,17.47,0.0
2,2023-01-28 06:53:03,2023-01-28 07:13:15,3,3.19,1,N,7,86,1,15.96,0.5,0.5,3.32,0.0,0.3,22.58,2.5
1,2023-01-23 16:06:55,2023-01-23 16:25:56,1,3.16,1,N,121,100,1,15.74,0.0,0.5,2.45,0.0,0.3,18.99,0.0
2,2023-01-12 11:13:41,2023-01-12 11:50:24,3,6.69,1,N,247,202,1,28.82,0.5,0.5,7.97,0.0,0.3,40.09,2.5
2,2023-01-22 18:44:24,2023-01-22 19:04:52,1,3.47,1,N,97,162,1,16.34,0.5,0.5,1.66,0.0,0.3,21.3,2.5
2,2023-01-28 18:31:14,2023-01-28 19:02:24,1,6.08,1,N,59,202,3,26.19,0.5,0.5,3.18,0.0,0.3,32.67,2.5
1,2023-01-01 11:17:44,2023-01-01 11:21:51,1,1.08,1,N,224,101,1,6.74,0.5,0.5,0.93,0.0,0.3,8.47,0.0
